car_id,name,year,selling_price,fuel,seller_type,km_driven,owner,mileage
CarID255,Tata Indica Vista TDI LS,2013,170000,Diesel,Individual,162500,First Owner,19.4 kmpl
CarID256,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,Diesel,Individual,39000,First Owner,22.54 kmpl
CarID257,Maruti Ignis 1.3 Alpha,2017,500000,Diesel,Individual,75000,First Owner,26.8 kmpl
CarID258,Tata Hexa XTA,2017,1380000,Diesel,Individual,50000,First Owner,17.6 kmpl
CarID259,Mahindra Marazzo M6 8Str,2019,1300000,Diesel,Individual,40000,First Owner,17.3 kmpl
CarID260,Hyundai Verna 1.6 CRDI,2013,530000,Diesel,Individual,92500,First Owner,22.32 kmpl
CarID261,Maruti Swift Dzire VDI,2012,360000,Diesel,Individual,158000,First Owner,23.4 kmpl
CarID262,Maruti Swift Dzire LDi,2012,310000,Diesel,Individual,120000,First Owner,19.3 kmpl
CarID263,Honda City i DTEC V,2015,725000,Diesel,Individual,50000,Second Owner,26.0 kmpl
CarID264,Maruti Swift Dzire ZDi,2012,340000,Diesel,Individual,110000,First Owner,19.3 kmpl
CarID265,Hyundai Xcent 1.2 CRDi E,2017,550000,Diesel,Individual,2000,Second Owner,25.4 kmpl
CarID266,Toyota Fortuner 3.0 Diesel,2011,1150000,Diesel,Individual,181000,Second Owner,11.5 kmpl
CarID267,Tata Tiago 1.05 Revotorq XZ,2016,380000,Diesel,Individual,70000,First Owner,27.28 kmpl
CarID268,Nissan Sunny XL AT Special Edition,2013,350000,Petrol,Individual,90000,Second Owner,17.97 kmpl
CarID269,Hyundai Elite i20 Magna Plus BSIV,2019,610000,Petrol,Individual,2000,First Owner,18.6 kmpl
CarID270,Maruti Swift Dzire VXI,2015,525000,Petrol,Individual,20000,First Owner,20.85 kmpl
CarID271,Toyota Innova 2.5 GX 7 STR,2011,480000,Diesel,Individual,120000,First Owner,12.8 kmpl
CarID272,Mahindra Thar CRDe,2017,780000,Diesel,Individual,35000,First Owner,16.55 kmpl
CarID273,Maruti Swift Dzire ZDi,2012,320000,Diesel,Individual,193000,First Owner,19.3 kmpl
CarID274,Maruti Swift 1.2 DLX (Only Delhi),2014,375000,Petrol,Individual,80000,First Owner,20.4 kmpl
CarID275,Datsun GO D Petrol,2019,300000,Petrol,Individual,40000,First Owner,19.02 kmpl
CarID276,Hyundai i20 Asta 1.4 CRDi,2015,500000,Diesel,Individual,70000,Fourth & Above Owner,22.54 kmpl
CarID277,Mahindra Scorpio LX,2011,404000,Diesel,Individual,122358,First Owner,12.05 kmpl
CarID278,Tata Sumo Gold EX BSIII,2015,500000,Diesel,Individual,75000,First Owner,14.07 kmpl
CarID279,Tata Tiago Wizz 1.05 Revotorq,2017,350000,Diesel,Individual,120000,First Owner,27.28 kmpl
CarID280,Tata Zest Revotron 1.2 XT,2015,380000,Petrol,Individual,40000,First Owner,17.57 kmpl
CarID281,Hyundai Accent GLE,2008,114999,Petrol,Individual,95200,Third Owner,13.2 kmpl
CarID282,Honda Brio Exclusive Edition,2014,335000,Petrol,Dealer,33033,First Owner,19.4 kmpl
CarID283,Hyundai Grand i10 AT Asta,2015,465000,Petrol,Dealer,63063,First Owner,18.9 kmpl
CarID284,Tata Manza Club Class Quadrajet90 LX,2012,290000,Diesel,Individual,60000,First Owner,21.02 kmpl
CarID285,Maruti Alto LX,2005,110000,Petrol,Individual,45000,Second Owner,19.7 kmpl
CarID286,Tata New Safari DICOR 2.2 EX 4x2,2011,450000,Diesel,Individual,80000,Third Owner,11.57 kmpl
CarID287,Mahindra Bolero SLE,2009,400000,Diesel,Individual,170000,Second Owner,13.6 kmpl
CarID288,Mahindra Bolero DI DX 7 Seater,2007,210000,Diesel,Individual,207890,Second Owner,13.6 kmpl
CarID289,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,4600000,Diesel,Individual,7976,First Owner,17.9 kmpl
CarID290,Maruti Omni E MPI STD BS IV,2016,220000,Petrol,Individual,35000,First Owner,16.8 kmpl
CarID291,Hyundai Grand i10 Sportz,2017,450000,Petrol,Individual,35000,First Owner,18.9 kmpl
CarID292,Hyundai Grand i10 Sportz,2017,450000,Petrol,Individual,35000,First Owner,18.9 kmpl
CarID293,Hyundai i10 Sportz AT,2013,290000,Petrol,Individual,50000,First Owner,16.95 kmpl
CarID294,Maruti Swift VXI Deca,2016,520000,Petrol,Individual,20000,First Owner,20.4 kmpl
CarID295,Hyundai i10 Sportz AT,2011,265000,Petrol,Individual,20000,First Owner,16.95 kmpl
CarID296,Maruti Swift VXI,2012,330000,Petrol,Individual,50000,Second Owner,18.6 kmpl
CarID297,Maruti Swift VXI,2012,330000,Petrol,Individual,50000,Second Owner,18.6 kmpl
CarID298,Mahindra Bolero 2011-2019 ZLX,2014,509999,Diesel,Individual,120000,First Owner,15.96 kmpl
CarID299,Hyundai Verna 1.6 SX VTVT (O),2014,500000,Petrol,Individual,70000,First Owner,17.1 kmpl
CarID300,Hyundai i20 Active 1.2,2015,525000,Petrol,Individual,50000,First Owner,17.19 kmpl
CarID301,Maruti Baleno Zeta,2019,675000,Petrol,Individual,16500,First Owner,21.01 kmpl
CarID302,Hyundai i20 1.2 Asta,2010,300000,Petrol,Individual,70000,First Owner,17.0 kmpl
CarID303,Maruti Alto LXI,2005,90000,Petrol,Individual,99361,Second Owner,19.7 kmpl
CarID304,Maruti Swift Dzire VDI,2017,650000,Diesel,Individual,25000,First Owner,26.59 kmpl
CarID305,Maruti Swift Dzire VXI,2014,409000,Petrol,Individual,70000,Second Owner,19.1 kmpl
CarID306,Hyundai Grand i10 CRDi Sportz,2015,395000,Diesel,Individual,80000,Second Owner,24.0 kmpl
CarID307,Maruti Swift 1.3 VXi,2010,215000,Petrol,Individual,70000,Second Owner,""
CarID308,Maruti Swift Dzire VXI,2014,400000,Petrol,Individual,70000,Second Owner,19.1 kmpl
CarID309,Chevrolet Beat LS,2012,120000,Petrol,Individual,60000,Third Owner,18.6 kmpl
CarID310,Tata Tigor 1.2 Revotron XZA,2018,645000,Petrol,Individual,10000,First Owner,20.3 kmpl
CarID311,Maruti 800 Std,2006,81000,Petrol,Individual,80000,First Owner,16.1 kmpl
CarID312,Honda City i-DTEC VX,2017,1300000,Diesel,Individual,30000,First Owner,25.6 kmpl
CarID313,Honda City i-DTEC VX,2017,1250000,Diesel,Individual,33000,First Owner,25.6 kmpl
CarID314,Maruti Ertiga VXI,2013,535000,Petrol,Individual,90000,Third Owner,16.02 kmpl
CarID315,Nissan Terrano XV Premium 110 PS,2014,555000,Diesel,Individual,80100,Second Owner,19.01 kmpl
CarID316,Honda City i VTEC VX,2014,725000,Petrol,Individual,120000,First Owner,17.4 kmpl
CarID317,Mahindra Willys CJ 3B 4X4,1983,300000,Diesel,Individual,10000,Third Owner,""
CarID318,Renault KWID RXL,2016,229999,Petrol,Individual,40000,First Owner,25.17 kmpl
CarID319,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,800000,Diesel,Individual,160000,Second Owner,12.99 kmpl
CarID320,Maruti Wagon R VXI BS IV,2017,409999,Petrol,Individual,47000,First Owner,20.51 kmpl
CarID321,Hyundai Creta 1.4 CRDi S Plus,2018,1210000,Diesel,Individual,25000,First Owner,21.38 kmpl
CarID322,Tata Tiago 1.2 Revotron XZ,2017,400000,Petrol,Individual,26000,First Owner,23.84 kmpl
CarID323,Hyundai Grand i10 1.2 CRDi Sportz,2018,520000,Diesel,Individual,29000,First Owner,24.0 kmpl
CarID324,Maruti Baleno Zeta Automatic,2016,650000,Petrol,Individual,50000,First Owner,21.4 kmpl
CarID325,Maruti Swift ZXI ABS,2011,325000,Petrol,Individual,58000,Third Owner,16.1 kmpl
CarID326,Maruti Swift Dzire VXi AT,2012,420000,Petrol,Individual,120000,First Owner,17.4 kmpl
CarID327,Maruti Swift LXI Option,2014,400000,Petrol,Individual,50000,First Owner,20.4 kmpl
CarID328,Hyundai i20 1.2 Asta,2010,254999,Petrol,Individual,80000,Fourth & Above Owner,17.0 kmpl
CarID329,Maruti Zen LXI,2003,65000,Petrol,Individual,60000,Fourth & Above Owner,17.3 kmpl
CarID330,Maruti Celerio LXI,2017,351000,Petrol,Individual,36000,First Owner,23.1 kmpl
CarID331,Toyota Innova 2.5 V Diesel 8-seater,2007,404000,Diesel,Individual,120000,Third Owner,12.8 kmpl
CarID332,Maruti Ritz LDi,2011,185000,Diesel,Individual,185000,Third Owner,21.1 kmpl
CarID333,Nissan Micra Diesel XV,2011,250000,Diesel,Individual,50000,First Owner,23.08 kmpl
CarID334,Maruti Zen LXI,2002,60000,Petrol,Individual,100000,Fourth & Above Owner,17.3 kmpl
CarID335,Hyundai Verna 1.6 SX VTVT (O),2013,500000,Petrol,Individual,50000,Second Owner,17.1 kmpl
CarID336,Maruti Zen Estilo LXI BSIII,2007,85000,Petrol,Individual,80000,Second Owner,18.2 kmpl
CarID337,Hyundai Santro Xing XL,2005,85000,Petrol,Individual,60000,Second Owner,""
CarID338,Maruti Alto LX,2005,85000,Petrol,Individual,80000,Fourth & Above Owner,19.7 kmpl
CarID339,Maruti Swift Dzire ZDi,2011,265000,Diesel,Individual,90000,Fourth & Above Owner,19.3 kmpl
CarID340,Maruti A-Star Vxi,2010,130000,Petrol,Individual,162000,Second Owner,19.0 kmpl
CarID341,Maruti Ertiga VDI,2013,480000,Diesel,Individual,110000,Third Owner,20.77 kmpl
CarID342,Maruti Swift Ldi BSIII,2008,170000,Diesel,Individual,120000,Third Owner,17.8 kmpl
CarID343,Nissan Micra Diesel XV,2011,275000,Diesel,Individual,45000,First Owner,23.08 kmpl
CarID344,Maruti Wagon R LXI,2005,89000,Petrol,Individual,90000,Second Owner,18.9 kmpl
CarID345,Ford Figo Diesel Titanium,2010,170000,Diesel,Individual,90000,Second Owner,20.0 kmpl
CarID346,Mahindra XUV300 W8 Option BSIV,2019,1090000,Petrol,Dealer,16500,First Owner,17.0 kmpl
CarID347,Hyundai Creta 1.6 CRDi AT SX Plus,2017,1100000,Diesel,Individual,67000,First Owner,17.01 kmpl
CarID348,Maruti Swift VXI BSIV,2018,610000,Petrol,Dealer,52000,First Owner,22.0 kmpl
CarID349,Datsun GO T Option BSIV,2016,335000,Petrol,Dealer,40000,First Owner,20.63 kmpl
CarID350,Hyundai Grand i10 Asta,2015,434999,Petrol,Dealer,40000,First Owner,18.9 kmpl
CarID351,Toyota Fortuner 2.8 2WD MT BSIV,2018,3000000,Diesel,Individual,35000,First Owner,14.24 kmpl
CarID352,Renault KWID RXL,2018,390000,Petrol,Dealer,13000,First Owner,20.71 kmpl
CarID353,Honda Brio 1.2 VX MT,2012,325000,Petrol,Dealer,40000,First Owner,18.5 kmpl
CarID354,Volkswagen Ameo 1.2 MPI Comfortline Plus,2019,640000,Petrol,Dealer,10000,First Owner,17.0 kmpl
CarID355,Nissan Sunny XV Special Edition,2012,450000,Petrol,Dealer,9000,First Owner,16.95 kmpl
CarID356,Toyota Etios Liva GD SP,2013,400000,Diesel,Dealer,70000,Second Owner,23.59 kmpl
CarID357,Hyundai i10 Sportz,2009,215000,Petrol,Dealer,60000,First Owner,20.36 kmpl
CarID358,Renault Duster 85PS Diesel RxL,2014,570000,Diesel,Dealer,40000,First Owner,20.45 kmpl
CarID359,Mahindra XUV500 W8 2WD,2012,680000,Diesel,Dealer,93000,First Owner,15.1 kmpl
CarID360,Toyota Innova 2.5 V Diesel 7-seater,2008,325000,Diesel,Individual,80000,Fourth & Above Owner,12.8 kmpl
CarID361,Tata Indigo CS eGLX BS IV,2011,150000,Petrol,Individual,50000,Second Owner,15.64 kmpl
CarID362,Hyundai Elantra SX AT,2013,690000,Petrol,Dealer,68000,First Owner,14.5 kmpl
CarID363,Mercedes-Benz New C-Class 220 CDI AT,2013,1550000,Diesel,Individual,25000,First Owner,14.84 kmpl
CarID5006,Fiat Palio 1.2,2006,80000,Petrol,Individual,35000,First Owner,""
CarID364,Tata Nano STD,2012,64000,Petrol,Dealer,18000,First Owner,25.4 kmpl
CarID365,Nissan Micra Diesel XL,2013,250000,Diesel,Individual,120000,First Owner,23.08 kmpl
CarID366,Maruti Wagon R LXI,2005,65000,Petrol,Individual,35000,First Owner,18.9 kmpl
CarID367,Maruti Swift Dzire VDI,2016,550000,Diesel,Individual,60000,Second Owner,26.59 kmpl
CarID368,Hyundai i10 Magna,2010,140000,Petrol,Individual,70000,Fourth & Above Owner,20.36 kmpl
CarID369,Renault KWID RXT,2016,300000,Petrol,Individual,30000,First Owner,25.17 kmpl
CarID370,Volkswagen GTI 1.8 TSI,2016,800000,Petrol,Individual,70000,First Owner,16.34 kmpl
CarID371,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,Diesel,Dealer,9000,First Owner,13.6 kmpl
CarID372,Lexus ES 300h,2019,5150000,Petrol,Dealer,20000,First Owner,22.37 kmpl
CarID373,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,Diesel,Dealer,45000,First Owner,19.33 kmpl
CarID374,Tata Safari Storme EX,2015,503000,Diesel,Individual,110000,First Owner,14.1 kmpl
CarID375,Volvo XC40 D4 Inscription BSIV,2019,3800000,Diesel,Individual,20000,First Owner,18.0 kmpl
CarID376,Toyota Camry 2.5 Hybrid,2016,2000000,Petrol,Trustmark Dealer,68089,First Owner,19.16 kmpl
CarID377,Maruti Wagon R LXI,2013,225000,Petrol,Trustmark Dealer,58343,First Owner,21.79 kmpl
CarID378,Maruti Baleno Alpha 1.3,2018,740000,Diesel,Dealer,38817,First Owner,27.39 kmpl
CarID379,Honda Jazz VX,2016,550000,Petrol,Trustmark Dealer,56494,First Owner,18.2 kmpl
CarID380,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,Diesel,Trustmark Dealer,79328,Second Owner,12.99 kmpl
CarID381,Maruti Swift AMT VVT VXI,2019,650000,Petrol,Trustmark Dealer,5621,First Owner,22.0 kmpl
CarID382,Toyota Etios VX,2017,625000,Petrol,Trustmark Dealer,25538,First Owner,16.78 kmpl
CarID383,Maruti Swift AMT ZXI,2018,600000,Petrol,Dealer,69779,First Owner,22.0 kmpl
CarID384,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,Diesel,Dealer,56290,First Owner,24.0 kmpl
CarID385,BMW X4 M Sport X xDrive20d,2019,5400000,Diesel,Dealer,7500,First Owner,16.78 kmpl
CarID386,BMW X4 M Sport X xDrive20d,2019,5500000,Diesel,Dealer,8500,First Owner,16.78 kmpl
CarID387,Honda Amaze V CVT Petrol BSIV,2019,779000,Petrol,Trustmark Dealer,7032,First Owner,19.0 kmpl
CarID388,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,Petrol,Dealer,11000,First Owner,14.3 kmpl
CarID389,Volvo V40 D3 R-Design,2018,2475000,Diesel,Dealer,2000,First Owner,16.8 kmpl
CarID390,Hyundai i10 Magna,2010,150000,Petrol,Individual,106000,Third Owner,20.36 kmpl
CarID391,Toyota Etios Liva Diesel TRD Sportivo,2012,265000,Diesel,Individual,162000,Third Owner,""
CarID392,Honda CR-V 2.4L 4WD AT,2009,500000,Petrol,Individual,120000,Second Owner,11.1 kmpl
CarID393,Maruti Swift Dzire VDI,2015,480000,Diesel,Individual,90000,First Owner,26.59 kmpl
CarID394,Hyundai Verna 1.6 SX CRDi (O),2014,535000,Diesel,Individual,70000,Third Owner,22.32 kmpl
CarID395,Toyota Innova 2.5 G1 Diesel 8-seater,2005,250000,Diesel,Individual,240000,Third Owner,12.8 kmpl
CarID396,Maruti SX4 Celebration Diesel,2012,300000,Diesel,Individual,100000,Second Owner,21.5 kmpl
CarID397,Hyundai Verna XXi ABS (Petrol),2009,340000,Petrol,Individual,214000,Second Owner,13.9 kmpl
CarID398,Hyundai Verna CRDi SX,2009,340000,Diesel,Individual,214000,Second Owner,16.8 kmpl
CarID399,Maruti Alto 800 VXI,2016,240000,Petrol,Individual,50000,First Owner,22.74 kmpl
CarID400,Honda City i-VTEC CVT V,2018,1085000,Petrol,Individual,1000,First Owner,18.0 kmpl
CarID401,Maruti Swift Dzire AMT VDI,2017,750000,Diesel,Individual,19000,First Owner,28.4 kmpl
CarID402,Tata Indigo LS,2012,95000,Diesel,Individual,265000,Second Owner,17.0 kmpl
CarID403,Maruti Eeco CNG 5 Seater AC,2020,409999,CNG,Individual,35000,First Owner,20.88 km/kg
CarID404,Maruti Alto K10 VXI,2014,215000,Petrol,Individual,80000,Second Owner,23.95 kmpl
CarID405,Mahindra XUV500 AT W10 AWD,2016,1290000,Diesel,Individual,50000,First Owner,16.0 kmpl
CarID406,Maruti Alto K10 LXI,2010,150000,Petrol,Individual,80000,First Owner,20.92 kmpl
CarID407,Hyundai EON Sportz,2013,219000,Petrol,Individual,50000,Second Owner,21.1 kmpl
CarID408,Tata Tiago 1.2 Revotron XE,2018,325000,Petrol,Individual,100000,First Owner,23.84 kmpl
CarID409,Maruti Eeco Smiles 5 Seater AC,2013,260000,Petrol,Individual,120000,Second Owner,15.1 kmpl
CarID410,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,Diesel,Dealer,9000,First Owner,13.6 kmpl
CarID411,Lexus ES 300h,2019,5150000,Petrol,Dealer,20000,First Owner,22.37 kmpl
CarID412,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,Diesel,Dealer,45000,First Owner,19.33 kmpl
CarID413,Tata Safari Storme EX,2015,503000,Diesel,Individual,110000,First Owner,14.1 kmpl
CarID414,Volvo XC40 D4 Inscription BSIV,2019,3800000,Diesel,Individual,20000,First Owner,18.0 kmpl
CarID415,Toyota Camry 2.5 Hybrid,2016,2000000,Petrol,Trustmark Dealer,68089,First Owner,19.16 kmpl
CarID416,Maruti Wagon R LXI,2013,225000,Petrol,Trustmark Dealer,58343,First Owner,21.79 kmpl
CarID417,Maruti Baleno Alpha 1.3,2018,740000,Diesel,Dealer,38817,First Owner,27.39 kmpl
CarID418,Honda Jazz VX,2016,550000,Petrol,Trustmark Dealer,56494,First Owner,18.2 kmpl
CarID419,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,Diesel,Trustmark Dealer,79328,Second Owner,12.99 kmpl
CarID420,Maruti Swift AMT VVT VXI,2019,650000,Petrol,Trustmark Dealer,5621,First Owner,22.0 kmpl
CarID421,Toyota Etios VX,2017,625000,Petrol,Trustmark Dealer,25538,First Owner,16.78 kmpl
CarID422,Maruti Swift AMT ZXI,2018,600000,Petrol,Dealer,69779,First Owner,22.0 kmpl
CarID423,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,Diesel,Dealer,56290,First Owner,24.0 kmpl
CarID424,BMW X4 M Sport X xDrive20d,2019,5400000,Diesel,Dealer,7500,First Owner,16.78 kmpl
CarID425,BMW X4 M Sport X xDrive20d,2019,5500000,Diesel,Dealer,8500,First Owner,16.78 kmpl
CarID426,Honda Amaze V CVT Petrol BSIV,2019,779000,Petrol,Trustmark Dealer,7032,First Owner,19.0 kmpl
CarID427,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,Petrol,Dealer,11000,First Owner,14.3 kmpl
CarID428,Volvo V40 D3 R-Design,2018,2475000,Diesel,Dealer,2000,First Owner,16.8 kmpl
CarID429,Honda Amaze S CVT Diesel BSIV,2019,700000,Diesel,Individual,40000,First Owner,23.8 kmpl
CarID430,Hyundai Creta 1.4 CRDi Base,2017,950000,Diesel,Individual,45000,First Owner,21.38 kmpl
CarID431,Maruti Alto LXi BSIII,2010,160000,Petrol,Individual,80000,Second Owner,19.7 kmpl
CarID432,Hyundai Xcent 1.1 CRDi S Option,2015,409999,Diesel,Individual,135000,Second Owner,24.4 kmpl
CarID433,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,840000,Diesel,Individual,120000,Second Owner,12.99 kmpl
CarID434,Toyota Etios Liva Diesel,2013,450000,Diesel,Individual,67000,First Owner,23.59 kmpl
CarID435,Maruti Swift Dzire ZDI Plus,2017,900000,Diesel,Individual,50000,First Owner,28.4 kmpl
CarID436,Toyota Innova 2.5 V Diesel 7-seater,2008,570000,Diesel,Individual,134000,Second Owner,12.8 kmpl
CarID437,Nissan Micra Diesel XV,2011,254999,Diesel,Individual,110000,Second Owner,23.08 kmpl
CarID438,Maruti 800 AC BSIII,2009,130000,Petrol,Individual,40000,First Owner,16.1 kmpl
CarID439,Maruti Swift Dzire VDI,2013,530000,Diesel,Individual,120000,Second Owner,23.4 kmpl
CarID440,Volkswagen Polo 1.5 TDI Highline,2015,520000,Diesel,Individual,110000,Second Owner,20.14 kmpl
CarID441,Mahindra Verito 1.5 D2 BSIII,2011,229999,Diesel,Individual,170000,Second Owner,21.0 kmpl
CarID442,Maruti 800 AC BSIII,2004,81000,Petrol,Individual,80000,Second Owner,16.1 kmpl
CarID443,Maruti Swift VDI Optional,2016,600000,Diesel,Individual,47000,First Owner,25.2 kmpl
CarID444,Hyundai Xcent 1.2 Kappa S Option,2015,409999,Petrol,Individual,93000,First Owner,19.1 kmpl
CarID445,Maruti 800 Std,2010,120000,Petrol,Individual,70000,Second Owner,16.1 kmpl
CarID446,Maruti Celerio VXI,2014,320000,Petrol,Individual,50000,First Owner,23.1 kmpl
CarID447,Ford Figo Diesel EXI,2015,292000,Diesel,Individual,70000,First Owner,20.0 kmpl
CarID448,Tata Safari DICOR 2.2 LX 4x2,2012,390000,Diesel,Individual,80000,First Owner,13.93 kmpl
CarID449,Ford Figo 1.2P Titanium Plus MT,2016,550000,Petrol,Individual,44000,First Owner,18.16 kmpl
CarID450,Maruti Celerio ZXI,2014,385000,Petrol,Individual,25000,First Owner,23.1 kmpl
CarID451,Hyundai Creta 1.6 VTVT S,2016,800000,Petrol,Individual,25000,First Owner,15.29 kmpl
CarID452,Maruti Swift Dzire VXI 1.2,2019,675000,Petrol,Individual,10000,First Owner,21.21 kmpl
CarID453,Tata Hexa XT,2018,1525000,Diesel,Individual,50000,First Owner,17.6 kmpl
CarID454,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,Diesel,Individual,30000,First Owner,23.0 kmpl
CarID455,Hyundai i20 Active 1.4 SX with AVN,2015,610000,Diesel,Individual,50000,Second Owner,21.19 kmpl
CarID456,Hyundai i20 Asta 1.4 CRDi,2012,525000,Diesel,Individual,120000,First Owner,22.54 kmpl
CarID457,Honda Amaze S CVT Diesel BSIV,2019,700000,Diesel,Individual,40000,First Owner,23.8 kmpl
CarID458,Mahindra Bolero 2011-2019 SLE,2015,375000,Diesel,Individual,80000,First Owner,15.96 kmpl
CarID459,Nissan Terrano XL Plus 85 PS,2015,580000,Diesel,Individual,90000,First Owner,20.45 kmpl
CarID460,Maruti Swift VXI Windsong Limited edition,2015,434999,Petrol,Individual,50000,Second Owner,20.4 kmpl
CarID461,Datsun RediGO 1.0 S,2020,350000,Petrol,Individual,2136,First Owner,22.5 kmpl
CarID462,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,730000,Diesel,Individual,250000,First Owner,12.99 kmpl
CarID463,Hyundai i20 Magna 1.2,2015,600000,Petrol,Individual,35000,First Owner,18.6 kmpl
CarID464,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1050000,Diesel,Individual,120000,First Owner,12.99 kmpl
CarID465,Maruti Baleno Alpha 1.3,2017,735000,Diesel,Individual,70000,First Owner,27.39 kmpl
CarID466,Renault Duster 110PS Diesel RxZ,2018,1050000,Diesel,Dealer,18000,First Owner,19.6 kmpl
CarID467,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,Diesel,Individual,110000,Second Owner,18.2 kmpl
CarID468,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000,Diesel,Individual,60000,First Owner,23.65 kmpl
CarID469,Toyota Fortuner 4x2 AT,2015,2000000,Diesel,Individual,60000,First Owner,12.55 kmpl
CarID470,Maruti Swift Dzire VDI,2016,600000,Diesel,Individual,147000,Second Owner,26.59 kmpl
CarID471,Toyota Fortuner 4x2 AT,2015,1900000,Diesel,Individual,130000,First Owner,12.55 kmpl
CarID472,Chevrolet Captiva LT,2011,500000,Diesel,Individual,99500,Third Owner,11.5 kmpl
CarID473,Tata Indica Vista Aqua 1.4 TDI,2011,200000,Diesel,Individual,110000,Second Owner,17.0 kmpl
CarID474,Nissan Micra Active XL Petrol,2016,370000,Petrol,Individual,35000,First Owner,19.49 kmpl
CarID475,Hyundai Verna Transform CRDi VGT SX ABS,2010,260000,Diesel,Individual,110000,Second Owner,16.2 kmpl
CarID476,Mahindra KUV 100 mFALCON D75 K8,2016,280000,Diesel,Individual,100000,First Owner,25.32 kmpl
CarID477,Maruti Ertiga VXI,2014,610000,Petrol,Individual,21000,First Owner,16.02 kmpl
CarID478,Ford Fiesta Titanium 1.5 TDCi,2013,300000,Diesel,Individual,60000,Second Owner,23.5 kmpl
CarID479,Tata Indigo CS LX DiCOR,2010,140000,Diesel,Individual,40000,First Owner,16.6 kmpl
CarID480,Hyundai i10 Magna 1.1L,2008,229999,Petrol,Individual,50000,First Owner,19.81 kmpl
CarID481,Maruti A-Star Vxi,2010,200000,Petrol,Individual,65000,Second Owner,19.0 kmpl
CarID482,Maruti Wagon R VXI BSIII,2011,200000,Petrol,Individual,80000,First Owner,18.9 kmpl
CarID483,Hyundai Verna 1.6 CRDi S,2015,560000,Diesel,Individual,119000,First Owner,23.9 kmpl
CarID484,Maruti Ertiga SHVS VDI,2016,750000,Diesel,Individual,80000,First Owner,24.52 kmpl
CarID485,Maruti Swift VDI BSIV,2017,585000,Diesel,Individual,90000,First Owner,25.2 kmpl
